,Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Order_ID_x,Order_Date,Order_Priority,Order_Month,Order_Year,Customer_Name,Province,Region,Customer_Segment,Order_ID_y,Ship_Mode,Ship_Date,Ship_Month,Ship_Year,Duration
1399,Ord_4292,Prod_5,SHP_5988,Cust_1439,2758.22,0.0,15,966.81,13.99,0.75,FURNITURE,OFFICE FURNISHINGS,36069,2009-05-12,LOW,5,2009,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,36069,REGULAR AIR,2009-12-12,12,2009,214 days 00:00:00.000000000
1400,Ord_4292,Prod_9,SHP_5987,Cust_1439,453.09,0.09,13,107.74,6.66,0.4,OFFICE SUPPLIES,ENVELOPES,36069,2009-05-12,LOW,5,2009,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,36069,REGULAR AIR,2009-10-12,10,2009,153 days 00:00:00.000000000
1401,Ord_4304,Prod_2,SHP_6007,Cust_1439,1055.98,0.07,48,204.58,5.94,0.5,OFFICE SUPPLIES,APPLIANCES,45476,2012-04-18,CRITICAL,4,2012,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,45476,REGULAR AIR,2012-04-18,4,2012,0 days 00:00:00.000000000
1402,Ord_4242,Prod_5,SHP_5922,Cust_1439,885.23,0.03,21,78.98,18.98,0.57,FURNITURE,OFFICE FURNISHINGS,5509,2009-07-04,LOW,7,2009,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,5509,REGULAR AIR,2009-04-14,4,2009,-81 days +00:00:00.000000000
1403,Ord_4242,Prod_9,SHP_5921,Cust_1439,68.46,0.02,11,-22.48,5.3,0.35,OFFICE SUPPLIES,ENVELOPES,5509,2009-07-04,LOW,7,2009,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,5509,REGULAR AIR,2009-12-04,12,2009,153 days 00:00:00.000000000
1404,Ord_4298,Prod_13,SHP_5998,Cust_1453,456.03,0.02,38,-61.61,5.81,0.6,OFFICE SUPPLIES,PENS & ART SUPPLIES,39490,2012-12-08,LOW,12,2012,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,39490,REGULAR AIR,2012-12-08,12,2012,0 days 00:00:00.000000000
1405,Ord_4298,Prod_11,SHP_5999,Cust_1453,2844.64,0.03,17,16.47,60.0,0.55,FURNITURE,TABLES,39490,2012-12-08,LOW,12,2012,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,39490,DELIVERY TRUCK,2012-08-16,8,2012,-114 days +00:00:00.000000000
1406,Ord_4285,Prod_4,SHP_5979,Cust_1453,1506.8375,0.07,13,-75.01,4.2,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,31939,2011-06-25,HIGH,6,2011,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,31939,REGULAR AIR,2011-06-27,6,2011,2 days 00:00:00.000000000
1407,Ord_4316,Prod_17,SHP_6021,Cust_1453,5699.22,0.09,46,2812.63,13.99,0.38,TECHNOLOGY,OFFICE MACHINES,52743,2010-04-07,HIGH,4,2010,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,52743,REGULAR AIR,2010-04-07,4,2010,0 days 00:00:00.000000000
1408,Ord_4286,Prod_5,SHP_5980,Cust_1453,185.83,0.03,13,58.16,5.0,0.49,FURNITURE,OFFICE FURNISHINGS,33826,2010-12-19,LOW,12,2010,ASHLEY JARBOE,YUKON,YUKON,SMALL BUSINESS,33826,REGULAR AIR,2010-12-23,12,2010,4 days 00:00:00.000000000
1409,Ord_2315,Prod_13,SHP_3172,Cust_859,39.13,0.1,23,-23.14,1.57,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,46341,2009-12-17,HIGH,12,2009,ASTREA JONES,QUEBEC,QUEBEC,CORPORATE,46341,REGULAR AIR,2009-12-18,12,2009,1 days 00:00:00.000000000
1410,Ord_2229,Prod_13,SHP_3030,Cust_859,13.71,0.03,3,-10.27,3.97,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,48548,2011-03-26,CRITICAL,3,2011,ASTREA JONES,QUEBEC,QUEBEC,CORPORATE,48548,REGULAR AIR,2011-03-27,3,2011,1 days 00:00:00.000000000
1411,Ord_1839,Prod_4,SHP_3155,Cust_859,1204.5095,0.03,26,-221.25,5.0,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,39040,2009-05-21,CRITICAL,5,2009,ASTREA JONES,QUEBEC,QUEBEC,CORPORATE,39040,REGULAR AIR,2009-05-22,5,2009,1 days 00:00:00.000000000
1412,Ord_2146,Prod_13,SHP_2927,Cust_783,190.99,0.1,21,-27.15,4.82,0.47,OFFICE SUPPLIES,PENS & ART SUPPLIES,33540,2011-06-06,LOW,6,2011,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,33540,REGULAR AIR,2011-10-06,10,2011,122 days 00:00:00.000000000
1413,Ord_2155,Prod_4,SHP_2939,Cust_783,1094.9105,0.02,34,-112.12,5.0,0.85,TECHNOLOGY,TELEPHONES AND COMMUNICATION,40194,2010-06-10,NOT SPECIFIED,6,2010,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,40194,REGULAR AIR,2010-08-10,8,2010,61 days 00:00:00.000000000
1414,Ord_2155,Prod_17,SHP_2938,Cust_783,2110.37,0.0,16,-14.42,56.14,0.39,TECHNOLOGY,OFFICE MACHINES,40194,2010-06-10,NOT SPECIFIED,6,2010,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,40194,DELIVERY TRUCK,2010-08-10,8,2010,61 days 00:00:00.000000000
1415,Ord_2155,Prod_15,SHP_2937,Cust_783,4506.85,0.1,30,290.66,30.0,0.62,FURNITURE,CHAIRS & CHAIRMATS,40194,2010-06-10,NOT SPECIFIED,6,2010,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,40194,DELIVERY TRUCK,2010-07-10,7,2010,30 days 00:00:00.000000000
1416,Ord_2069,Prod_4,SHP_2832,Cust_783,2135.9735,0.07,40,239.4,8.99,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,1447,2012-10-14,HIGH,10,2012,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,1447,REGULAR AIR,2012-10-17,10,2012,3 days 00:00:00.000000000
1417,Ord_2179,Prod_6,SHP_2969,Cust_783,725.8,0.01,47,327.45,1.97,0.39,OFFICE SUPPLIES,PAPER,48515,2011-12-20,CRITICAL,12,2011,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,48515,EXPRESS AIR,2011-12-20,12,2011,0 days 00:00:00.000000000
1418,Ord_2116,Prod_11,SHP_2892,Cust_783,8246.86,0.06,46,-433.29,29.21,0.74,FURNITURE,TABLES,19332,2012-02-27,HIGH,2,2012,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,19332,DELIVERY TRUCK,2012-02-29,2,2012,2 days 00:00:00.000000000
1419,Ord_2157,Prod_10,SHP_2941,Cust_783,1617.91,0.04,16,-159.21,35.84,0.62,FURNITURE,BOOKCASES,40672,2012-10-29,LOW,10,2012,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,40672,DELIVERY TRUCK,2012-10-31,10,2012,2 days 00:00:00.000000000
1420,Ord_2165,Prod_9,SHP_2951,Cust_783,561.06,0.07,49,-2.23,6.97,0.35,OFFICE SUPPLIES,ENVELOPES,43526,2010-05-26,HIGH,5,2010,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,43526,REGULAR AIR,2010-05-26,5,2010,0 days 00:00:00.000000000
1421,Ord_2165,Prod_1,SHP_2952,Cust_783,320.03,0.0,19,-43.22,8.78,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,43526,2010-05-26,HIGH,5,2010,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,43526,REGULAR AIR,2010-05-27,5,2010,1 days 00:00:00.000000000
1422,Ord_2135,Prod_15,SHP_2913,Cust_783,14861.07,0.1,32,3408.29,26.0,0.6,FURNITURE,CHAIRS & CHAIRMATS,29958,2011-06-01,HIGH,6,2011,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,29958,DELIVERY TRUCK,2011-08-01,8,2011,61 days 00:00:00.000000000
1423,Ord_2135,Prod_3,SHP_2912,Cust_783,307.57,0.0,47,-72.3,5.19,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,29958,2011-06-01,HIGH,6,2011,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,29958,REGULAR AIR,2011-07-01,7,2011,30 days 00:00:00.000000000
1424,Ord_2122,Prod_15,SHP_2898,Cust_783,12612.66,0.06,37,3325.03,39.0,0.55,FURNITURE,CHAIRS & CHAIRMATS,24356,2010-11-05,MEDIUM,11,2010,BARRY GONZALEZ,QUEBEC,QUEBEC,CONSUMER,24356,DELIVERY TRUCK,2010-05-13,5,2010,-176 days +00:00:00.000000000
1425,Ord_4826,Prod_13,SHP_6724,Cust_1588,1661.8,0.07,48,202.68,13.89,0.41,OFFICE SUPPLIES,PENS & ART SUPPLIES,58371,2010-11-05,MEDIUM,11,2010,BARRY POND,BRITISH COLUMBIA,WEST,CONSUMER,58371,REGULAR AIR,2010-05-13,5,2010,-176 days +00:00:00.000000000
1426,Ord_4826,Prod_3,SHP_6724,Cust_1588,2168.05,0.0,5,416.02,19.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,58371,2010-11-05,MEDIUM,11,2010,BARRY POND,BRITISH COLUMBIA,WEST,CONSUMER,58371,REGULAR AIR,2010-05-13,5,2010,-176 days +00:00:00.000000000
1427,Ord_4826,Prod_6,SHP_6725,Cust_1588,303.07,0.02,44,-238.45,9.68,0.36,OFFICE SUPPLIES,PAPER,58371,2010-11-05,MEDIUM,11,2010,BARRY POND,BRITISH COLUMBIA,WEST,CONSUMER,58371,REGULAR AIR,2010-12-05,12,2010,30 days 00:00:00.000000000
1428,Ord_4631,Prod_5,SHP_6450,Cust_1588,208.77,0.03,43,-144.24,5.72,0.47,FURNITURE,OFFICE FURNISHINGS,35587,2011-10-11,CRITICAL,10,2011,BARRY POND,BRITISH COLUMBIA,WEST,CONSUMER,35587,REGULAR AIR,2011-11-11,11,2011,31 days 00:00:00.000000000
1429,Ord_4815,Prod_3,SHP_6710,Cust_1588,178.92,0.09,24,-56.11,6.16,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,57444,2011-05-14,CRITICAL,5,2011,BARRY POND,BRITISH COLUMBIA,WEST,CONSUMER,57444,REGULAR AIR,2011-05-15,5,2011,1 days 00:00:00.000000000
1430,Ord_1985,Prod_13,SHP_2713,Cust_748,22.19,0.01,6,-3.51,1.86,0.41,OFFICE SUPPLIES,PENS & ART SUPPLIES,3332,2009-04-11,CRITICAL,4,2009,BEN PETERMAN,NOVA SCOTIA,ATLANTIC,CORPORATE,3332,REGULAR AIR,2009-06-11,6,2009,61 days 00:00:00.000000000
1431,Ord_2035,Prod_11,SHP_2782,Cust_748,367.53,0.03,23,11.65,27.75,0.76,FURNITURE,TABLES,33959,2009-07-31,CRITICAL,7,2009,BEN PETERMAN,NOVA SCOTIA,ATLANTIC,CORPORATE,33959,DELIVERY TRUCK,2009-01-08,1,2009,-204 days +00:00:00.000000000
1432,Ord_2218,Prod_13,SHP_4110,Cust_1086,13.53,0.07,1,-6.73,2.36,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,32292,2012-02-15,LOW,2,2012,BEN PETERMAN,ONTARIO,ONTARIO,CORPORATE,32292,REGULAR AIR,2012-02-17,2,2012,2 days 00:00:00.000000000
1433,Ord_2218,Prod_4,SHP_3017,Cust_849,5008.7609999999995,0.04,49,1601.64,5.99,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,32292,2012-02-15,LOW,2,2012,BEN PETERMAN,QUEBEC,QUEBEC,CORPORATE,32292,REGULAR AIR,2012-02-22,2,2012,7 days 00:00:00.000000000
1434,Ord_1838,Prod_8,SHP_3153,Cust_849,6943.94,0.01,46,608.9,4.0,0.79,TECHNOLOGY,COMPUTER PERIPHERALS,38912,2012-10-28,LOW,10,2012,BEN PETERMAN,QUEBEC,QUEBEC,CORPORATE,38912,REGULAR AIR,2012-10-30,10,2012,2 days 00:00:00.000000000
1435,Ord_2233,Prod_1,SHP_3034,Cust_849,173.97,0.03,12,-2.55,4.51,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,51620,2012-08-03,MEDIUM,8,2012,BEN PETERMAN,QUEBEC,QUEBEC,CORPORATE,51620,REGULAR AIR,2012-09-03,9,2012,31 days 00:00:00.000000000
1436,Ord_1891,Prod_13,SHP_2597,Cust_682,157.87,0.0,46,-115.8,3.97,0.56,OFFICE SUPPLIES,PENS & ART SUPPLIES,11271,2011-10-18,HIGH,10,2011,BERENIKE KAMPE,NOVA SCOTIA,ATLANTIC,CORPORATE,11271,REGULAR AIR,2011-10-20,10,2011,2 days 00:00:00.000000000
1437,Ord_1902,Prod_4,SHP_2745,Cust_682,728.127,0.02,41,49.79,4.81,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,17408,2009-05-27,NOT SPECIFIED,5,2009,BERENIKE KAMPE,NOVA SCOTIA,ATLANTIC,CORPORATE,17408,REGULAR AIR,2009-05-29,5,2009,2 days 00:00:00.000000000
1438,Ord_1902,Prod_3,SHP_2608,Cust_682,149.7,0.05,26,-132.63,7.78,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,17408,2009-05-27,NOT SPECIFIED,5,2009,BERENIKE KAMPE,NOVA SCOTIA,ATLANTIC,CORPORATE,17408,EXPRESS AIR,2009-05-29,5,2009,2 days 00:00:00.000000000
1439,Ord_2023,Prod_13,SHP_2767,Cust_844,238.35,0.0,19,-64.51,7.95,0.58,OFFICE SUPPLIES,PENS & ART SUPPLIES,29280,2012-03-28,MEDIUM,3,2012,BILL SHONELY,QUEBEC,QUEBEC,SMALL BUSINESS,29280,REGULAR AIR,2012-03-29,3,2012,1 days 00:00:00.000000000
1440,Ord_2023,Prod_8,SHP_2767,Cust_761,856.34,0.06,30,248.91,1.99,0.51,TECHNOLOGY,COMPUTER PERIPHERALS,29280,2012-03-28,MEDIUM,3,2012,BILL SHONELY,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,29280,REGULAR AIR,2012-03-29,3,2012,1 days 00:00:00.000000000
1441,Ord_2275,Prod_6,SHP_3105,Cust_844,194.02,0.03,40,80.35,0.8,0.36,OFFICE SUPPLIES,PAPER,25472,2009-05-21,HIGH,5,2009,BILL SHONELY,QUEBEC,QUEBEC,SMALL BUSINESS,25472,REGULAR AIR,2009-05-22,5,2009,1 days 00:00:00.000000000
1442,Ord_2014,Prod_5,SHP_2756,Cust_761,1934.6,0.09,33,614.03,14.48,0.46,FURNITURE,OFFICE FURNISHINGS,22627,2010-03-04,LOW,3,2010,BILL SHONELY,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,22627,REGULAR AIR,2010-08-04,8,2010,153 days 00:00:00.000000000
1443,Ord_2028,Prod_5,SHP_2774,Cust_761,2398.9,0.09,27,656.95,18.13,0.56,FURNITURE,OFFICE FURNISHINGS,30720,2012-09-27,LOW,9,2012,BILL SHONELY,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,30720,EXPRESS AIR,2012-02-10,2,2012,-230 days +00:00:00.000000000
1444,Ord_2309,Prod_13,SHP_3165,Cust_865,6.34,0.08,2,-4.44,0.97,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,42529,2010-10-10,LOW,10,2010,BOBBY ELIAS,QUEBEC,QUEBEC,SMALL BUSINESS,42529,REGULAR AIR,2010-10-14,10,2010,4 days 00:00:00.000000000
1445,Ord_2309,Prod_2,SHP_3165,Cust_865,2996.93,0.04,48,1060.87,3.5,0.57,OFFICE SUPPLIES,APPLIANCES,42529,2010-10-10,LOW,10,2010,BOBBY ELIAS,QUEBEC,QUEBEC,SMALL BUSINESS,42529,REGULAR AIR,2010-10-14,10,2010,4 days 00:00:00.000000000
1446,Ord_2236,Prod_1,SHP_3037,Cust_865,3093.76,0.07,33,-850.71,35.0,,OFFICE SUPPLIES,STORAGE & ORGANIZATION,55202,2011-08-24,LOW,8,2011,BOBBY ELIAS,QUEBEC,QUEBEC,SMALL BUSINESS,55202,EXPRESS AIR,2011-08-26,8,2011,2 days 00:00:00.000000000
1447,Ord_2278,Prod_17,SHP_3110,Cust_865,1838.18,0.09,2,-2531.48,13.99,0.36,TECHNOLOGY,OFFICE MACHINES,26724,2009-06-02,CRITICAL,6,2009,BOBBY ELIAS,QUEBEC,QUEBEC,SMALL BUSINESS,26724,REGULAR AIR,2009-08-02,8,2009,61 days 00:00:00.000000000
1448,Ord_4392,Prod_13,SHP_6122,Cust_1475,127.84,0.02,41,12.69,0.96,0.58,OFFICE SUPPLIES,PENS & ART SUPPLIES,6788,2011-04-08,NOT SPECIFIED,4,2011,BOBBY ELIAS,YUKON,YUKON,SMALL BUSINESS,6788,EXPRESS AIR,2011-06-08,6,2011,61 days 00:00:00.000000000
1449,Ord_4392,Prod_7,SHP_6123,Cust_1475,11.15,0.07,6,-2.62,0.75,0.52,OFFICE SUPPLIES,RUBBER BANDS,6788,2011-04-08,NOT SPECIFIED,4,2011,BOBBY ELIAS,YUKON,YUKON,SMALL BUSINESS,6788,REGULAR AIR,2011-05-08,5,2011,30 days 00:00:00.000000000
1450,Ord_4379,Prod_12,SHP_6103,Cust_1475,88.82,0.01,20,38.35,0.5,0.39,OFFICE SUPPLIES,LABELS,5408,2012-07-20,LOW,7,2012,BOBBY ELIAS,YUKON,YUKON,SMALL BUSINESS,5408,REGULAR AIR,2012-07-27,7,2012,7 days 00:00:00.000000000
1451,Ord_4379,Prod_5,SHP_6104,Cust_1475,2392.23,0.04,11,1216.74,21.21,0.59,FURNITURE,OFFICE FURNISHINGS,5408,2012-07-20,LOW,7,2012,BOBBY ELIAS,YUKON,YUKON,SMALL BUSINESS,5408,REGULAR AIR,2012-07-29,7,2012,9 days 00:00:00.000000000
1452,Ord_4349,Prod_3,SHP_6064,Cust_1475,22.56,0.04,5,-25.56,6.27,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,2500,2012-08-14,HIGH,8,2012,BOBBY ELIAS,YUKON,YUKON,SMALL BUSINESS,2500,REGULAR AIR,2012-08-16,8,2012,2 days 00:00:00.000000000
1453,Ord_4366,Prod_1,SHP_6086,Cust_1475,370.72,0.1,24,-156.76,11.25,0.6,OFFICE SUPPLIES,STORAGE & ORGANIZATION,3911,2011-03-16,NOT SPECIFIED,3,2011,BOBBY ELIAS,YUKON,YUKON,SMALL BUSINESS,3911,REGULAR AIR,2011-03-16,3,2011,0 days 00:00:00.000000000
1454,Ord_1816,Prod_13,SHP_2509,Cust_617,191.13,0.07,47,38.11,1.2,0.44,OFFICE SUPPLIES,PENS & ART SUPPLIES,22149,2011-09-23,LOW,9,2011,BOBBY TRAFTON,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,22149,REGULAR AIR,2011-09-25,9,2011,2 days 00:00:00.000000000
1455,Ord_1809,Prod_11,SHP_2502,Cust_617,8532.152,0.04,50,-513.79,52.2,0.64,FURNITURE,TABLES,14727,2012-07-19,MEDIUM,7,2012,BOBBY TRAFTON,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,14727,DELIVERY TRUCK,2012-07-22,7,2012,3 days 00:00:00.000000000
1456,Ord_1816,Prod_13,SHP_2754,Cust_686,48.24,0.09,17,-1.62,1.01,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,22149,2011-09-23,LOW,9,2011,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,22149,REGULAR AIR,2011-09-28,9,2011,5 days 00:00:00.000000000
1457,Ord_2025,Prod_4,SHP_2769,Cust_686,2526.54,0.04,46,772.11,2.5,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,29349,2010-10-06,HIGH,10,2010,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,29349,REGULAR AIR,2010-12-06,12,2010,61 days 00:00:00.000000000
1458,Ord_2025,Prod_6,SHP_2769,Cust_897,162.39,0.1,33,-101.68,5.57,0.4,OFFICE SUPPLIES,PAPER,29349,2010-10-06,HIGH,10,2010,BOBBY TRAFTON,QUEBEC,QUEBEC,SMALL BUSINESS,29349,REGULAR AIR,2010-12-06,12,2010,61 days 00:00:00.000000000
1459,Ord_1895,Prod_4,SHP_2601,Cust_686,2433.55,0.05,23,355.93,8.08,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,14182,2009-06-22,LOW,6,2009,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,14182,REGULAR AIR,2009-06-27,6,2009,5 days 00:00:00.000000000
1460,Ord_1809,Prod_2,SHP_2736,Cust_686,2269.41,0.05,33,630.18,3.5,0.59,OFFICE SUPPLIES,APPLIANCES,14727,2012-07-19,MEDIUM,7,2012,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,14727,REGULAR AIR,2012-07-20,7,2012,1 days 00:00:00.000000000
1461,Ord_1182,Prod_13,SHP_1631,Cust_449,79.14,0.09,30,-4.73,0.97,0.59,OFFICE SUPPLIES,PENS & ART SUPPLIES,41606,2009-06-23,HIGH,6,2009,BRAD EASON,ONTARIO,ONTARIO,SMALL BUSINESS,41606,REGULAR AIR,2009-06-24,6,2009,1 days 00:00:00.000000000
1462,Ord_1182,Prod_10,SHP_1630,Cust_449,4514.86,0.09,23,-641.09,55.96,0.75,FURNITURE,BOOKCASES,41606,2009-06-23,HIGH,6,2009,BRAD EASON,ONTARIO,ONTARIO,SMALL BUSINESS,41606,DELIVERY TRUCK,2009-06-24,6,2009,1 days 00:00:00.000000000
1463,Ord_1173,Prod_6,SHP_1619,Cust_449,355.97,0.03,7,-4.46,19.99,0.37,OFFICE SUPPLIES,PAPER,36706,2009-11-04,NOT SPECIFIED,11,2009,BRAD EASON,ONTARIO,ONTARIO,SMALL BUSINESS,36706,REGULAR AIR,2009-04-13,4,2009,-205 days +00:00:00.000000000
1464,Ord_1173,Prod_3,SHP_1619,Cust_449,887.45,0.1,47,365.79,1.49,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,36706,2009-11-04,NOT SPECIFIED,11,2009,BRAD EASON,ONTARIO,ONTARIO,SMALL BUSINESS,36706,REGULAR AIR,2009-04-13,4,2009,-205 days +00:00:00.000000000
1465,Ord_1172,Prod_6,SHP_1617,Cust_449,240.18,0.06,40,-160.21,7.64,0.36,OFFICE SUPPLIES,PAPER,35908,2010-12-12,NOT SPECIFIED,12,2010,BRAD EASON,ONTARIO,ONTARIO,SMALL BUSINESS,35908,REGULAR AIR,2010-12-14,12,2010,2 days 00:00:00.000000000
1466,Ord_1172,Prod_1,SHP_1618,Cust_449,529.28,0.1,45,-30.27,4.81,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,35908,2010-12-12,NOT SPECIFIED,12,2010,BRAD EASON,ONTARIO,ONTARIO,SMALL BUSINESS,35908,EXPRESS AIR,2010-12-13,12,2010,1 days 00:00:00.000000000
1467,Ord_4660,Prod_13,SHP_6494,Cust_1578,169.46,0.02,28,34.24,1.2,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,39617,2011-12-17,NOT SPECIFIED,12,2011,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,39617,REGULAR AIR,2011-12-19,12,2011,2 days 00:00:00.000000000
1468,Ord_4660,Prod_5,SHP_6494,Cust_1578,1283.68,0.08,33,202.47,9.2,0.65,FURNITURE,OFFICE FURNISHINGS,39617,2011-12-17,NOT SPECIFIED,12,2011,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,39617,REGULAR AIR,2011-12-19,12,2011,2 days 00:00:00.000000000
1469,Ord_4789,Prod_6,SHP_6675,Cust_1578,1427.14,0.02,29,605.92,7.23,0.37,OFFICE SUPPLIES,PAPER,54727,2010-12-13,MEDIUM,12,2010,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,54727,REGULAR AIR,2010-12-14,12,2010,1 days 00:00:00.000000000
1470,Ord_4785,Prod_2,SHP_6670,Cust_1578,74.83,0.08,17,-83.71,6.89,0.6,OFFICE SUPPLIES,APPLIANCES,54467,2010-10-18,LOW,10,2010,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,54467,REGULAR AIR,2010-10-23,10,2010,5 days 00:00:00.000000000
1471,Ord_4785,Prod_5,SHP_6669,Cust_1578,146.72,0.06,30,18.26,2.03,0.51,FURNITURE,OFFICE FURNISHINGS,54467,2010-10-18,LOW,10,2010,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,54467,REGULAR AIR,2010-10-20,10,2010,2 days 00:00:00.000000000
1472,Ord_4785,Prod_9,SHP_6669,Cust_1578,436.67,0.06,37,51.91,5.72,0.35,OFFICE SUPPLIES,ENVELOPES,54467,2010-10-18,LOW,10,2010,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,54467,REGULAR AIR,2010-10-20,10,2010,2 days 00:00:00.000000000
1473,Ord_4621,Prod_8,SHP_6436,Cust_1578,57.73,0.06,2,-101.41,4.0,0.75,TECHNOLOGY,COMPUTER PERIPHERALS,33696,2009-07-05,HIGH,7,2009,BRADLEY DRUCKER,BRITISH COLUMBIA,WEST,SMALL BUSINESS,33696,REGULAR AIR,2009-09-05,9,2009,62 days 00:00:00.000000000
1474,Ord_2057,Prod_13,SHP_2813,Cust_740,390.35,0.05,34,71.03,2.36,0.55,OFFICE SUPPLIES,PENS & ART SUPPLIES,50276,2011-02-14,NOT SPECIFIED,2,2011,BRADLEY TALBOTT,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,50276,REGULAR AIR,2011-02-15,2,2011,1 days 00:00:00.000000000
1475,Ord_1975,Prod_7,SHP_2700,Cust_740,54.32,0.09,16,16.11,0.7,0.37,OFFICE SUPPLIES,RUBBER BANDS,56900,2011-11-26,NOT SPECIFIED,11,2011,BRADLEY TALBOTT,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,56900,REGULAR AIR,2011-11-28,11,2011,2 days 00:00:00.000000000
1476,Ord_2016,Prod_8,SHP_2758,Cust_740,24.96,0.01,13,-20.68,1.99,0.51,TECHNOLOGY,COMPUTER PERIPHERALS,22880,2010-05-30,MEDIUM,5,2010,BRADLEY TALBOTT,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,22880,REGULAR AIR,2010-02-06,2,2010,-113 days +00:00:00.000000000
1477,Ord_2505,Prod_13,SHP_3433,Cust_946,7.75,0.03,2,-5.27,2.4,0.58,OFFICE SUPPLIES,PENS & ART SUPPLIES,43271,2010-03-03,MEDIUM,3,2010,BRENDA BOWMAN,QUEBEC,QUEBEC,SMALL BUSINESS,43271,REGULAR AIR,2010-04-03,4,2010,31 days 00:00:00.000000000
1478,Ord_2355,Prod_6,SHP_3235,Cust_946,128.13,0.03,18,-34.91,5.94,0.37,OFFICE SUPPLIES,PAPER,7079,2010-08-02,MEDIUM,8,2010,BRENDA BOWMAN,QUEBEC,QUEBEC,SMALL BUSINESS,7079,REGULAR AIR,2010-10-02,10,2010,61 days 00:00:00.000000000
